3.652600000000000069e+00
4.472800000000000331e+00
3.922800000000000065e+00
4.525000000000000355e+00
5.001299999999999635e+00
3.427599999999999980e+00
2.964300000000000157e+00
2.728400000000000158e+00
2.368300000000000072e+00
2.924700000000000077e+00
1.990499999999999936e+00
2.373000000000000220e+00
4.329500000000000348e+00
2.841600000000000126e+00
4.583599999999999675e+00
2.632499999999999840e+00
3.371999999999999886e+00
4.857499999999999929e+00
4.617499999999999716e+00
3.745899999999999785e+00
5.158199999999999896e+00
5.202499999999999680e+00
4.927100000000000257e+00
3.491800000000000015e+00
2.486800000000000122e+00
1.919699999999999962e+00
2.367700000000000138e+00
3.080400000000000027e+00
3.238599999999999923e+00
2.088299999999999823e+00
2.894499999999999851e+00
4.052100000000000257e+00
5.103799999999999670e+00
3.244000000000000217e+00
2.265000000000000124e+00
1.171999999999999931e+00
3.338900000000000201e+00
2.240200000000000191e+00
3.672099999999999920e+00
2.616200000000000081e+00
2.069799999999999862e+00
1.709999999999999964e+00
1.149999999999999911e+00
8.299999999999999600e-01
6.500000000000000222e-01
1.110000000000000098e+00
3.180000000000000160e+00
3.140000000000000124e+00
4.543700000000000294e+00
6.119299999999999962e+00
